x,y
2.106384768,2.383902515
2.111475861,2.388094508
2.116564493,2.39228949
2.121804749,2.396614717
2.126888377,2.400815762
2.131969538,2.405019792
2.137202091,2.409354335
2.142278237,2.413564419
2.14735191,2.417777482
2.152576742,2.422121328
2.157645389,2.426340436
2.162711558,2.430562519
2.167928653,2.434915654
2.172989785,2.439143773
2.178048433,2.443374862
2.183257775,2.447737273
2.188311375,2.451974389
2.193362487,2.456214472
2.198564057,2.460586144
2.203610111,2.464832246
2.20865367,2.469081309
2.213847454,2.473462229
2.218885945,2.477717303
2.223921936,2.481975334
2.229107918,2.486365489
2.234138831,2.490629521
2.239167239,2.494896507
2.244345403,2.499295883
2.249368722,2.503568861
2.254389532,2.507844788
2.259559861,2.512253372
2.264575571,2.516535282
2.269588767,2.520820136
2.274751246,2.525237913
2.279759331,2.529528742
2.284764896,2.53382251
2.289919507,2.538249465
2.294919951,2.542549197
2.299917869,2.546851865
2.305064596,2.551287985
2.310057382,2.555596607
2.315047637,2.55990816
2.320186463,2.564353429
2.325171575,2.568670927
2.33015415,2.572991351
2.335285058,2.577445756
2.34026248,2.581772117
2.34523736,2.586101399
2.350360334,2.590564926
2.35533005,2.594900135
2.360297219,2.599238262
2.365412243,2.603710897
2.370374237,2.608054942
2.37533368,2.6124019
2.380440739,2.616883629
2.385394996,2.621236497
2.390346698,2.625592273
2.395445775,2.630083083
2.400392281,2.634444759
2.405336226,2.63880934
2.410427307,2.643309217
2.415366046,2.647679689
2.420302219,2.65205306
2.425385287,2.656561989
2.430316244,2.660941242
2.435244629,2.66532339
2.440319668,2.669841357
2.445242827,2.674229377
2.450163408,2.678620287
2.455230401,2.683147276
2.460145745,2.687544049
2.465058507,2.691943707
2.470117438,2.696479704
2.475024951,2.700885215
2.479929877,2.705293606
2.484980729,2.709838596
2.489880396,2.714252831
2.494777471,2.718669942
2.499820227,2.723223911
2.504712033,2.727646857
2.50960124,2.732072673
2.514635886,2.736635607
2.519519814,2.741067249
2.524401138,2.745501758
2.529427658,2.750073643
2.534303693,2.754513968
2.539177121,2.758957156
2.544195499,2.763537978
2.549063627,2.767986972
2.553929143,2.772438825
2.558939364,2.77702857
2.56379957,2.78148622
2.568657158,2.785946724
2.573659207,2.790545377
2.578511476,2.795011669
2.583361122,2.799480809
2.588354982,2.804088356
2.593199298,2.808563275
2.598040986,2.813041037
2.603026642,2.817657462
2.607862989,2.822140993
2.612696704,2.826627363
2.617674138,2.831252651
2.622502501,2.83574478
2.627328226,2.840239743
2.632297424,2.844873879
2.637117786,2.849374591
2.641935506,2.853878132
2.64689645,2.858521101
2.651708797,2.863030382
2.656518496,2.867542487
2.661471171,2.872194276
2.666275488,2.876712111
2.671077151,2.881232767
2.676021542,2.88589336
2.680817813,2.890419736
2.685611425,2.894948928
2.690547517,2.899618312
2.695335727,2.904153216
2.700121274,2.90869093
2.705049051,2.91336909
2.709829187,2.917912506
2.714606655,2.92245873
2.719526102,2.927145651
2.724298148,2.931697566
2.729067521,2.936252284
2.733978623,2.940947951
2.738742564,2.945508351
2.743503827,2.950071548
2.748406569,2.954775946
2.75316239,2.959344815
2.757915528,2.963916476
2.762809892,2.96862959
2.767557577,2.973206914
2.772302575,2.977787024
2.777188546,2.982508838
2.78192808,2.987094601
2.786664921,2.991683146
2.791542484,2.996413645
2.796273851,3.001007833
2.801002521,3.005604798
2.805871659,3.010343967
2.810594845,3.014946565
2.815315328,3.019551936
2.820176027,3.02429976
2.824891016,3.028910755
2.829603298,3.033524516
2.834455542,3.038280982
2.839162321,3.042900358
2.843866387,3.047522498
2.848710162,3.05228759
2.853408716,3.056915334
2.858104552,3.061545836
2.862939843,3.06631954
2.867630157,3.070955638
2.872317749,3.075594489
2.87714454,3.080376789
2.8818266,3.085021225
2.886505933,3.08966841
2.89132421,3.094459291
2.895998001,3.099112051
2.90066906,3.103767554
2.905478806,3.108567001
2.910144313,3.113228069
2.914816188,3.117895747
2.919632862,3.122702716
2.924310588,3.127365572
2.928990993,3.132025737
2.933816028,3.136824303
2.938501865,3.141479001
2.943190376,3.146131004
2.948023758,3.150921158
2.952717693,3.155567686
2.957414298,3.160211516
2.962256013,3.164993244
2.966958032,3.16963159
2.971662715,3.174267233
2.976512749,3.179040522
2.981222837,3.183670672
2.985935584,3.188298115
2.990793922,3.193062949
2.995512065,3.19768489
3.000232862,3.202304118
3.005099489,3.207060484
3.009825672,3.211674201
3.014554505,3.216285201
3.019429406,3.221033085
3.024163614,3.225638563
3.028900468,3.230241321
3.033783628,3.234980708
3.038525848,3.239577935
3.043270709,3.244172436
3.048162113,3.248903312
3.05291233,3.253492274
3.057665183,3.258078505
3.062564818,3.262800856
3.067323018,3.26738154
3.07208385,3.271959488
3.076991699,3.2766733
3.081757869,3.281245691
3.086526665,3.285815342
3.091442716,3.290520601
3.096216841,3.295084686
3.100993587,3.299646026
3.105917824,3.304342718
3.110699889,3.308898482
3.115484571,3.313451498
3.12041698,3.318139607
3.125206971,3.322687037
3.129999574,3.327231714
3.134940138,3.331911226
3.139738039,3.336450308
3.144538549,3.340986631
3.149487253,3.345657532
3.154293051,3.350188251
3.159101451,3.354716207
3.164058281,3.359378483
3.16887196,3.363900826
3.173688237,3.368420401
3.178653177,3.373074037
3.183474723,3.37758799
3.188298862,3.382099171
3.193271897,3.386744153
3.198101295,3.391249702
3.202933281,3.395752475
3.207914396,3.400388791
3.212751632,3.404885923
3.217591451,3.409380275
3.222580632,3.41400791
3.227425691,3.418496612
3.23227333,3.422982529
3.237270561,3.427601469
3.24212343,3.432081728
3.246978873,3.436559197
3.25198414,3.441169428
3.256844804,3.445641229
3.261708036,3.450110236
3.266721324,3.454711744
3.271589767,3.459175074
3.276460774,3.463635605
3.281482067,3.468228376
3.286358275,3.472683221
3.291237041,3.477135262
3.296266324,3.481719281
3.301150281,3.486165627
3.306036792,3.490609165
3.311074048,3.495184418
3.31596574,3.499622252
3.32085998,3.504057273
3.325905195,3.508623746
3.330804606,3.513053054
3.335706561,3.517479545
3.340759719,3.522037225
3.345666835,3.526457994
3.350576489,3.530875942
3.355637576,3.535424815
3.360552381,3.539837032
3.365469721,3.544246423
3.370538721,3.548786476
3.375461202,3.553190127
3.380386213,3.557590949
3.385463111,3.562122168
3.390393253,3.566517241
3.39532592,3.57090948
3.400410701,3.575431852
3.405348489,3.579818333
3.410288797,3.584201976
3.415381446,3.588715486
3.420326865,3.593093362
3.425274799,3.597468395
3.430375299,3.601973029
3.435328334,3.606342286
3.440283879,3.610708695
3.445392215,3.615204441
3.45035285,3.619565065
3.45531599,3.623922837
3.460432147,3.628409679
3.465400367,3.632761657
3.470371087,3.63711078
3.475495048,3.641588705
3.480470838,3.645932024
3.485449123,3.650272483
3.490580872,3.654741478
3.495564217,3.659076125
3.500550052,3.663407908
3.505689575,3.667867959
3.51068046,3.672193921
3.51567383,3.676517015
3.520821111,3.680968109
3.525819521,3.685285374
3.530820411,3.689599766
3.535975435,3.69404189
3.540981356,3.698350445
3.545989751,3.702656122
3.551152503,3.707089263
3.556165919,3.711389093
3.561181805,3.715686042
3.566352269,3.720110187
3.571373164,3.72440128
3.576396525,3.728689488
3.581574685,3.733104621
3.586603046,3.737386965
3.591633866,3.741666418
3.596819706,3.746072527
3.601855515,3.750346107
3.606893779,3.754616792
3.612087283,3.759013863
3.617130525,3.763278667
3.622176217,3.767540571
3.627377369,3.771928591
3.632428029,3.776184605
3.637481134,3.780437716
3.642689918,3.784816671
3.647747981,3.789063882
3.652808483,3.793308187
3.658024884,3.797678064
3.663090334,3.801916461
3.668158219,3.806151947
3.673382221,3.810512734
3.678455043,3.814742304
3.683530295,3.818968958
3.688761883,3.823320641
3.693842062,3.827541371
3.698924667,3.831759181
3.704163824,3.836101748
3.709251346,3.840313625
3.714341288,3.844522578
3.719587999,3.848856015
3.724682848,3.853059027
3.729780111,3.85725911
3.73503436,3.861583404
3.74013652,3.865777537
3.745241089,3.869968737
3.75050286,3.874283874
3.755612315,3.878469115
3.760724174,3.88265142
3.76599345,3.886957387
3.771110184,3.891133724
3.776229317,3.895307119
3.781506082,3.899603903
3.78663008,3.903771323
3.791756472,3.907935797
3.79703032,3.912220462
3.802146615,3.916381605
3.807260327,3.920545724
3.812526362,3.924839262
3.817634954,3.929009656
3.822741102,3.933183169
3.827999381,3.937486334
3.833100478,3.941666022
3.838199164,3.945848779
3.843449791,3.950161415
3.848543494,3.954350244
3.853634738,3.958542059
3.858877688,3.962864023
3.863963935,3.9670619
3.869047718,3.97126276
3.874282976,3.975594038
3.87936175,3.97980095
3.884438056,3.984010842
3.889665604,3.98835142
3.894736891,3.992567356
3.899805704,3.996786266
3.905025527,4.001136132
3.91008931,4.005361077
3.915150614,4.009588993
3.920362696,4.013948133
3.92541896,4.018182076
3.930472741,4.022418984
3.935677065,4.026787385
3.940725795,4.031030312
3.945772036,4.0352762
3.950968587,4.039653848
3.956009768,4.043905746
3.961048453,4.0481606
3.966237215,4.052547481
3.971270829,4.056808335
3.976301943,4.061072142
3.981482898,4.065468241
3.98650893,4.069738038
3.991532456,4.074010783
3.996705588,4.078416086
4.001724021,4.082694812
4.006739943,4.08697648
4.011905234,4.091390974
4.016916051,4.095678614
4.021924353,4.099969194
4.027081787,4.104392863
4.032084973,4.108689405
4.037085638,4.112988881
4.042235198,4.117421712
4.047230737,4.121727142
4.05222375,4.126035503
4.057365421,4.130477482
4.062353297,4.134791787
4.067338642,4.139109018
4.072472408,4.143560133
4.077452606,4.1478833
4.082430268,4.152209388
4.087556113,4.156669624
4.092528619,4.161001639
4.097498583,4.165336572
4.102616491,4.169805916
4.107581289,4.174146766
4.11254354,4.178490529
4.117653495,4.182968966
4.122610569,4.187318637
4.12756509,4.191671217
4.132667077,4.196158732
4.137616411,4.200517211
4.142563187,4.204878592
4.147657188,4.209375171
4.152598766,4.213742442
4.157537781,4.218112611
4.16262378,4.22261824
4.167557585,4.226994289
4.172488822,4.231373232
4.177566802,4.235887895
4.182492819,4.240272709
4.187416263,4.244660411
4.192486208,4.249184095
4.197404421,4.253577659
4.202320056,4.257974108
4.20738195,4.262506798
4.212292344,4.266909099
4.217200154,4.271314281
4.222253982,4.275855964
4.227156542,4.280266989
4.232056513,4.284680889
4.237102258,4.289231551
4.241996969,4.293651286
4.246889086,4.298073893
4.251926734,4.30263352
4.25681358,4.307061951
4.261697828,4.31149325
4.266727364,4.316061827
4.271606331,4.320498941
4.276482694,4.324938917
4.281504101,4.32951643
4.286375172,4.333962213
4.291243635,4.338410852
4.296256897,4.342997286
4.301120058,4.347451721
4.305980605,4.351909009
4.310985705,4.356504348
4.315840939,4.360967423
4.320693554,4.365433345
4.325690477,4.370037575
4.330537768,4.374509274
4.335382435,4.378983816
4.340371164,4.383596922
4.345210497,4.388077231
4.350047201,4.392560379
4.35502772,4.397182347
4.35985908,4.401671253
4.364687806,4.406162992
4.369660099,4.410793808
4.374483471,4.415291296
4.379304204,4.419791614
4.384268257,4.424431263
4.389083626,4.42893732
4.39389635,4.433446203
4.398852148,4.438094671
4.403659499,4.442609283
4.408464202,4.447126716
4.413411729,4.451783989
4.418211047,4.456307143
4.423007712,4.460833112
4.427946953,4.465499174
4.432738224,4.470030855
4.437526836,4.474565345
4.442457775,4.479240183
4.447240983,4.483780374
4.452021527,4.488323372
4.456944148,4.493006968
4.461719277,4.497555657
4.466491737,4.502107146
4.471406024,4.506799486
4.476173059,4.511356657
4.48093742,4.515916623
4.485843356,4.520617692
4.490602282,4.52518333
4.495358528,4.529751759
4.500256098,4.534461543
4.505006899,4.539035634
4.509755015,4.543612511
4.514644204,4.548330994
4.519386866,4.552913524
4.524126838,4.557498836
4.529007631,4.562226004
4.533742138,4.566816959
4.538473951,4.571410691
4.543346333,4.57614653
4.548072671,4.580745896
4.552796311,4.585348035
4.557660267,4.59009253
4.562378423,4.594700292
4.567093875,4.599310823
4.57194939,4.604063959
4.576659348,4.608680104
4.581366597,4.613299011
4.586213656,4.618060773
4.590915401,4.622685285
4.595614433,4.627312554
4.600453019,4.632082927
4.605146536,4.63671579
4.609837335,4.641351406
4.614667433,4.646130373
4.619352707,4.650771573
4.624035257,4.655415521
4.628856852,4.660203067
4.633533868,4.664852589
4.638208154,4.669504854
4.64302123,4.674300963
4.647689972,4.678958792
4.65235598,4.68361936
4.657160522,4.688424018
4.661820975,4.69309014
4.66647869,4.697758995
4.671274683,4.702572188
4.675926834,4.707246587
4.680585513,4.711927672
4.685388716,4.7167484
4.69005348,4.721424514
4.694721217,4.726097929
4.699533423,4.730909947
4.704207023,4.735577501
4.708883583,4.740242201
4.713704916,4.745045187
4.718387411,4.749703928
4.723072918,4.754359774
4.727903513,4.759153581
4.732595043,4.763803358
4.737289605,4.768450174
4.742129564,4.773234633
4.746830214,4.777875291
4.751534026,4.782512992
4.756383606,4.787287958
4.761093678,4.791919305
4.765806982,4.796547587
4.770666419,4.801312757
4.775386136,4.805934504
4.780109008,4.810553027
4.784978479,4.815308215
4.789708029,4.81992017
4.794441036,4.824528894
4.799320982,4.829273672
4.804060804,4.833875393
4.80880414,4.838473734
4.813694808,4.84320771
4.818445117,4.84779885
4.823199043,4.852386521
4.828100718,4.85710939
4.832861803,4.861689635
4.837626856,4.866266417
4.842540241,4.870977801
4.847312926,4.875546638
4.852089786,4.880111742
4.857015563,4.884810836
4.861800493,4.889367491
4.866589913,4.893920209
4.871528911,4.898606224
4.876326944,4.903149878
4.88113013,4.907689462
4.886083815,4.912361397
4.890896586,4.916890846
4.895714984,4.921415691
4.900684834,4.92607188
4.905513771,4.930585502
4.910349115,4.935094114
4.915337089,4.939732833
4.920184252,4.944228771
4.925038943,4.948719185
4.930047779,4.953338111
4.934916082,4.957813816
4.93979263,4.962282914
4.9448248,4.966878907
4.949716542,4.971331412
4.954620812,4.975777758
4.95968457,4.980347326
4.964609665,4.984771085
4.968989932,4.988639709
4.972386672,4.991510354
4.974598518,4.993264692
4.975737979,4.994131689
4.975908906,4.99426041
4.975908902,4.994260348
4.975908881,4.994260399
4.975908854,4.994260462
4.975908828,4.994260524