rosbagTimestamp,linear,x,y,z,angular,x,y,z
237857000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
237960000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
238061000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
238159000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
238256000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
238361000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
238454000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
238551000000,,0.2,0.0,0.0,,0.0,0.0,-0.0181223635318
238658000000,,0.2,0.0,0.0,,0.0,0.0,-0.0180281147453
238752000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
238860000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
238952000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239055000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239153000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239253000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239362000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239452000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239559000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239661000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239752000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239853000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
239955000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240056000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240153000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240264000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240354000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240452000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240553000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240651000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240759000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240854000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
240959000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241056000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241157000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241255000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241377000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241453000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241551000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241661000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241753000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241854000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
241956000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242056000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242158000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242271000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242354000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242462000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242552000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242651000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242752000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242859000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
242961000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243060000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243159000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243256000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243362000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243460000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243551000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243657000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243754000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243856000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
243954000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
244056000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
244161000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
244257000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
244355000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
244460000000,,0.2,0.0,0.0,,0.0,0.0,-0.0175003031819
244557000000,,0.2,0.0,0.0,,0.0,0.0,0.0178063201413
244655000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
244753000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
244858000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
244953000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245053000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245153000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245262000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245354000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245463000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245560000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245656000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245762000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245854000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
245955000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246053000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246157000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246256000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246354000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246455000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246554000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246653000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246754000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246858000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
246953000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247052000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247153000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247252000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247362000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247451000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247558000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247652000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247757000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247852000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
247952000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248056000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248158000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248254000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248353000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248457000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248551000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248651000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248755000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248853000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
248957000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249056000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249154000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249253000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249352000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249483000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249559000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249666000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249766000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249856000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
249951000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
250051000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
250156000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
250251000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
250360000000,,0.2,0.0,0.0,,0.0,0.0,0.0177623274921
250454000000,,0.2,0.0,0.0,,0.0,0.0,-0.0182211781106
250557000000,,0.2,0.0,0.0,,0.0,0.0,-0.0184344955939
250652000000,,0.2,0.0,0.0,,0.0,0.0,-0.0179914512619
250757000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
250854000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
250972000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251052000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251151000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251260000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251352000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251459000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251552000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251657000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251752000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251857000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
251961000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252053000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252160000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252256000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252359000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252451000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252553000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252652000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252751000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252857000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
252952000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253055000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253154000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253258000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253351000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253458000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253558000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253661000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253751000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253868000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
253956000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254061000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254151000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254258000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254354000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254453000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254552000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254662000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254755000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254858000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
254954000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255056000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255152000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255256000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255365000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255452000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255551000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255653000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255760000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255857000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
255952000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
256052000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
256151000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
256255000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
256356000000,,0.2,0.0,0.0,,0.0,0.0,-0.017664141258
256467000000,,0.0,0.0,0.0,,0.0,0.0,0.0
256556000000,,0.0,0.0,0.0,,0.0,0.0,0.0
256653000000,,0.0,0.0,0.0,,0.0,0.0,0.0
256759000000,,0.0,0.0,0.0,,0.0,0.0,0.0
256851000000,,0.0,0.0,0.0,,0.0,0.0,0.0
256960000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257055000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257161000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257276000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257371000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257452000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257555000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257654000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257757000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257855000000,,0.0,0.0,0.0,,0.0,0.0,0.0
257954000000,,0.0,0.0,0.0,,0.0,0.0,0.0
258057000000,,0.0,0.0,0.0,,0.0,0.0,0.0
258154000000,,0.0,0.0,0.0,,0.0,0.0,0.0
258252000000,,0.0,0.0,0.0,,0.0,0.0,0.0
258356000000,,0.0,0.0,0.0,,0.0,0.0,0.0
258453000000,,0.0,0.0,0.0,,0.0,0.0,0.0
258559000000,,0.0,0.0,0.0,,0.0,0.0,0.0
